Topic ID,Title,Fancy Title,Slug,Posts Count,Reply Count,Highest Post Number,Image URL,Created At,Last Posted At,Views,Like Count,Pinned,Unpinned,Closed,Visible,Tags,Last Poster Username,Category ID,posters,Original Poster ID
15615,Proposal: Building the Future of NFTs: The Rarible Protocol - Arbitrum Integration Proposal [REVISED],Proposal: Building the Future of NFTs: The Rarible Protocol - Arbitrum Integration Proposal [REVISED],proposal-building-the-future-of-nfts-the-rarible-protocol-arbitrum-integration-proposal-revised,30,8,30,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/9/98d064c39ba85a45bcb0c4831594150174c0ad8c_2_1024x270.png,2023-07-27 20:10:44,2023-12-31 04:37:06,6195,163,False,,False,True,[],mhiztasolid,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11785, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11201, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7735, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8179, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}]",11785
16456,Proposal: Transforming Arbitrum's Financial Ecosystem – Enhancing Sustainable Growth and Innovation through SushiSwap’s Bond Program,Proposal: Transforming Arbitrum&rsquo;s Financial Ecosystem – Enhancing Sustainable Growth and Innovation through SushiSwap’s Bond Program,proposal-transforming-arbitrums-financial-ecosystem-enhancing-sustainable-growth-and-innovation-through-sushiswap-s-bond-program,32,26,42,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/b/b7650ad02fe9d444adf873d76aa4db3a2a52d383_2_1024x572.jpeg,2023-09-16 23:49:29,2023-12-31 03:39:26,5290,166,False,,False,True,[],cliffton.eth,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12589, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12685, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12585, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12668, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12183, 'primary_group_id': None, 'flair_group_id': None}]",12589
20289,Proposal: Direct ALL Unused Validator Revenue to a Permanent Ecosystem Fund,Proposal: Direct ALL Unused Validator Revenue to a Permanent Ecosystem Fund,proposal-direct-all-unused-validator-revenue-to-a-permanent-ecosystem-fund,11,5,11,,2023-12-28 01:57:48,2023-12-29 23:01:03,781,53,False,,False,True,[],JoJo,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 263, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11831, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6299, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11927, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11975, 'primary_group_id': None, 'flair_group_id': None}]",263
15925,Proposal: Allow access to L1 block hash,Proposal: Allow access to L1 block hash,proposal-allow-access-to-l1-block-hash,5,0,5,,2023-08-18 12:11:34,2023-12-15 09:41:06,2845,2,False,,False,True,['aip'],vmark,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12287, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13897, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10290, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14271, 'primary_group_id': None, 'flair_group_id': None}]",12287
19145,Proposal: The Arbitrum Coalition,Proposal: The Arbitrum Coalition,proposal-the-arbitrum-coalition,69,29,74,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/a/a908693fda056557a3e6d8e0a64889111b3458da_2_443x1024.png,2023-10-25 14:24:02,2023-11-10 14:01:03,10505,470,False,,False,True,[],Michigan_Blockchain,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7334, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6529, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4343, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12789, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 8179, 'primary_group_id': None, 'flair_group_id': None}]",7334
16131,Arbitrum's Short-Term Incentive Program (Arbitrum Improvement Proposal),Arbitrum&rsquo;s Short-Term Incentive Program (Arbitrum Improvement Proposal),arbitrums-short-term-incentive-program-arbitrum-improvement-proposal,136,56,141,,2023-09-02 14:02:45,2023-10-12 09:12:46,29227,618,False,,False,True,['aip'],DisruptionJoe,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 336, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4461, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12440, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11824, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}]",336
19792,"[PROPOSAL] Event Horizon Community Governed, Public-Access Governance Delegation","[PROPOSAL] Event Horizon Community Governed, Public-Access Governance Delegation",proposal-event-horizon-community-governed-public-access-governance-delegation,8,1,8,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/1/10fe5a07c84b7705ff10322707863620d05efc63_2_1024x617.jpeg,2023-11-29 03:15:14,2023-12-12 22:07:39,2911,32,False,,False,True,[],EventHorizon,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14148, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14161, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14166, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8250, 'primary_group_id': None, 'flair_group_id': None}]",14148
19924,Non-Constitutional AIP/Proposal: Arbitrum Ecosystem Security (Bugs + Audits),Non-Constitutional AIP/Proposal: Arbitrum Ecosystem Security (Bugs + Audits),non-constitutional-aip-proposal-arbitrum-ecosystem-security-bugs-audits,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/0/00b2ae66b6565e7f74aa73f95d9b2fa59bd53fb1_2_821x1024.jpeg,2023-12-07 02:09:50,2023-12-07 02:09:51,2648,3,False,,False,True,['proposal'],hen_immunefi,7,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14019, 'primary_group_id': None, 'flair_group_id': None}]",14019
15387,Proposal to onboard Matrixed.Link as a validator for Arbitrum One,Proposal to onboard Matrixed.Link as a validator for Arbitrum One,proposal-to-onboard-matrixed-link-as-a-validator-for-arbitrum-one,16,7,17,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/a/aa58d9569c702a177ba5eb05d1a3bc2884d777ee_2_1024x512.png,2023-07-10 11:48:57,2023-12-10 11:11:34,5022,65,False,,False,True,['proposal'],mhiztasolid,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11869, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12134, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3964, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8318, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}]",11869
19819,Timeline Extension for STIP and Backfund Grantees,Timeline Extension for STIP and Backfund Grantees,timeline-extension-for-stip-and-backfund-grantees,15,5,15,,2023-11-30 03:06:19,2023-12-08 15:03:16,5001,66,False,,False,True,[],krst,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 59, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6529, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7735, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}]",6319
19816,"[DRAFT] Introduction, selection, and guidelines for the Governance Facilitator role","[DRAFT] Introduction, selection, and guidelines for the Governance Facilitator role",draft-introduction-selection-and-guidelines-for-the-governance-facilitator-role,5,0,5,,2023-11-30 01:35:30,2023-12-06 00:29:05,2693,29,False,,False,True,[],cattin,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 4177, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12304, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11201, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}]",4177
19653,Proposal: BanklessDAO's Global Education and Onboarding Campaign for Arbitrum,Proposal: BanklessDAO&rsquo;s Global Education and Onboarding Campaign for Arbitrum,proposal-banklessdaos-global-education-and-onboarding-campaign-for-arbitrum,22,6,23,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/8/8df60aa47db7876fd154ea662177affd51a5c8bf_2_1024x325.png,2023-11-20 15:13:46,2023-12-02 20:10:13,5802,158,False,,False,True,['proposal'],casperBGD,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11201, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4461, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11995, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14120, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14064, 'primary_group_id': None, 'flair_group_id': None}]",11201
19328,[PROPOSAL] - Procurement Framework | Security : Non-Constitutional Proposal (Prev RFP),[PROPOSAL] - Procurement Framework | Security : Non-Constitutional Proposal (Prev RFP),proposal-procurement-framework-security-non-constitutional-proposal-prev-rfp,26,1,26,,2023-11-03 15:42:59,2023-12-02 17:06:22,6346,113,False,,False,True,[],krst,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4177, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7735, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14127, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}]",7486
19704,Proposal [Non-Constitutional]: **Procurement Framework [Security Service Providers]**,Proposal [Non-Constitutional]: **Procurement Framework [Security Service Providers]**,proposal-non-constitutional-procurement-framework-security-service-providers,6,2,6,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/9/96d131d75a56e3d72921707f2756d78262307f1a.png,2023-11-23 00:28:49,2023-12-02 11:52:34,3093,36,False,,False,True,[],CastleCapital,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13905, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11201, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13967, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11825, 'primary_group_id': None, 'flair_group_id': None}]",13905
18557,Proposal: Empowering Early Contributors: The community Arbiter Proposal,Proposal: Empowering Early Contributors: The community Arbiter Proposal,proposal-empowering-early-contributors-the-community-arbiter-proposal,72,35,77,,2023-10-10 06:40:39,2023-12-01 22:35:30,6787,249,False,,False,True,['proposal'],krst,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7911, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13635, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3964, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 5, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}]",7911
19185,Proposal: Grow Arbitrum & STIP Teams by leveraging Quest Protocol built by RabbitHole,Proposal: Grow Arbitrum &amp; STIP Teams by leveraging Quest Protocol built by RabbitHole,proposal-grow-arbitrum-stip-teams-by-leveraging-quest-protocol-built-by-rabbithole,9,2,9,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/5/5cc654f850dff46af1d7507ac7dd4c432dc32a30_2_1024x341.jpeg,2023-10-26 17:00:21,2023-11-26 12:30:26,3499,36,False,,False,True,['proposal'],bflynn,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12789, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1512, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13042, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10290, 'primary_group_id': None, 'flair_group_id': None}]",12789
19330,Proposal for Funding Gas Rebate and Trading Competition Program to Amplify Arbitrum’s Ecosystem Growth,Proposal for Funding Gas Rebate and Trading Competition Program to Amplify Arbitrum’s Ecosystem Growth,proposal-for-funding-gas-rebate-and-trading-competition-program-to-amplify-arbitrum-s-ecosystem-growth,22,10,25,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/8/85bb52ddd7b329087cd4ad4128009a53f2b31872.png,2023-11-03 18:10:02,2023-11-18 16:18:25,5076,39,False,,False,True,['proposal'],krst,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11252, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13946, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13720, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}]",11252
19124,Proposal: Register INSURE token to ARB Bridge,Proposal: Register INSURE token to ARB Bridge,proposal-register-insure-token-to-arb-bridge,2,0,2,,2023-10-24 13:09:22,2023-11-14 12:50:03,2713,2,False,,False,True,[],fred,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13825, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10364, 'primary_group_id': None, 'flair_group_id': None}]",13825
19300,Non-Constitutional AIP: Ecosystem Security Fund,Non-Constitutional AIP: Ecosystem Security Fund,non-constitutional-aip-ecosystem-security-fund,16,4,16,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/f/ffefd15a35136b8558e79a44eba2999c923f7732_2_1024x382.jpeg,2023-11-02 18:21:05,2023-11-09 13:19:42,3449,57,False,,False,True,[],krst,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13915, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13229, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13974, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}]",13915
19161,Non-Constitutional AIP: Arbitrum Security Enhancement Fund,Non-Constitutional AIP: Arbitrum Security Enhancement Fund,non-constitutional-aip-arbitrum-security-enhancement-fund,22,7,24,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7dbb9b4b71e82d06bc9ed50d172fbd4f740875d5_2_1024x728.png,2023-10-25 21:25:53,2023-11-09 13:16:11,5508,114,False,,False,True,[],krst,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13847, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4461, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13931, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}]",13847
19206,[Draft] Non-Constitutional AIP: Continuous Ecosystem Security Provision,[Draft] Non-Constitutional AIP: Continuous Ecosystem Security Provision,draft-non-constitutional-aip-continuous-ecosystem-security-provision,3,0,3,,2023-10-27 12:04:28,2023-11-05 20:48:29,2890,1,False,,False,True,[],neville,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13875, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13952, 'primary_group_id': None, 'flair_group_id': None}]",13875
19114,Proposal: Build Optimal Onboarding for STIP Teams (BOOST),Proposal: Build Optimal Onboarding for STIP Teams (BOOST),proposal-build-optimal-onboarding-for-stip-teams-boost,67,25,69,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/c/c05d85016d1c1ce403bf792806b968a5b08f411a.gif,2023-10-24 02:47:07,2023-11-02 15:08:06,6266,216,False,,False,True,[],cattin,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7277, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13828, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13824, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12789, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4177, 'primary_group_id': None, 'flair_group_id': None}]",7277
19238,[Proposal] Arbitrum and Slash Payment in the Asian payment market,[Proposal] Arbitrum and Slash Payment in the Asian payment market,proposal-arbitrum-and-slash-payment-in-the-asian-payment-market,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/5/534daeb7a3b8a97ae0387cfc16cd85604b31c7aa_2_1024x576.jpeg,2023-10-30 05:07:35,2023-10-30 05:07:35,2682,1,False,,False,True,[],SlashFintech,7,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13876, 'primary_group_id': None, 'flair_group_id': None}]",13876
15758,"Request for Feedback: When, and How, Should the Arbitrum Foundation Issue a Licence for the Arbitrum Technology Stack to a New Strategic Partner","Request for Feedback: When, and How, Should the Arbitrum Foundation Issue a Licence for the Arbitrum Technology Stack to a New Strategic Partner",request-for-feedback-when-and-how-should-the-arbitrum-foundation-issue-a-licence-for-the-arbitrum-technology-stack-to-a-new-strategic-partner,9,4,11,,2023-08-07 17:04:39,2023-10-24 03:51:20,3653,48,False,,False,True,[],sahijeevan,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4807, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12299, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12317, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12648, 'primary_group_id': None, 'flair_group_id': None}]",10318
19081,[Proposal] Dapps over Apps ,[Proposal] Dapps over Apps ,proposal-dapps-over-apps,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/b/b1982c5b477d225113d1c3db15bed990a442f554.jpeg,2023-10-21 07:09:14,2023-10-21 07:09:14,2707,0,False,,False,True,['proposal'],supercoolkay,7,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13804, 'primary_group_id': None, 'flair_group_id': None}]",13804
13246,Proposal to Blacklist Systematic Scammers and refund victims who could not claim their ARB airdrop,Proposal to Blacklist Systematic Scammers and refund victims who could not claim their ARB airdrop,proposal-to-blacklist-systematic-scammers-and-refund-victims-who-could-not-claim-their-arb-airdrop,24,9,25,,2023-04-04 08:32:27,2023-10-20 14:06:28,5203,65,False,,False,True,[],MrGrim6807,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7734, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11095, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10702, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10968, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13800, 'primary_group_id': None, 'flair_group_id': None}]",7734
18953,Return funds to those individuals who were affected by the webhook bot in the Dev-Announcements channel,Return funds to those individuals who were affected by the webhook bot in the Dev-Announcements channel,return-funds-to-those-individuals-who-were-affected-by-the-webhook-bot-in-the-dev-announcements-channel,1,0,1,,2023-10-16 07:52:34,2023-10-16 07:52:34,2647,0,False,,False,True,[],hairaa,7,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 10197, 'primary_group_id': None, 'flair_group_id': None}]",10197
16279,Proposal: Arbitrum as official sponsor of Ethereum Mexico 2023,Proposal: Arbitrum as official sponsor of Ethereum Mexico 2023,proposal-arbitrum-as-official-sponsor-of-ethereum-mexico-2023,24,13,24,,2023-09-11 09:10:57,2023-10-13 14:43:31,5637,117,False,,False,True,['proposal'],cryptopia,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11210, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4461, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12648, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11119, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10033, 'primary_group_id': None, 'flair_group_id': None}]",11210
16501,[DRAFT] Experimental Incentive System for Active ArbitrumDAO Delegates,[DRAFT] Experimental Incentive System for Active ArbitrumDAO Delegates,draft-experimental-incentive-system-for-active-arbitrumdao-delegates,11,4,11,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/4/4834224e53890a06a20d5ea37670208558ea330f_2_1024x277.png,2023-09-19 00:18:26,2023-09-29 01:06:31,3684,71,False,,False,True,[],DisruptionJoe,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 4177, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11419, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4461, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}]",4177
17313,[Temperature Check] Request for Consideration on Late ARB Token Claim,[Temperature Check] Request for Consideration on Late ARB Token Claim,temperature-check-request-for-consideration-on-late-arb-token-claim,3,0,3,,2023-09-27 12:24:44,2023-09-28 06:29:06,2382,1,False,,False,True,[],Magdal3na,7,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13014, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13049, 'primary_group_id': None, 'flair_group_id': None}]",13014
15985,Proposal: Fund Arbitrum Odyssey 2.0 Airdrop,Proposal: Fund Arbitrum Odyssey 2.0 Airdrop,proposal-fund-arbitrum-odyssey-2-0-airdrop,14,5,14,,2023-08-23 16:37:18,2023-09-22 19:04:18,4919,35,False,,False,True,"['proposal', 'aip']",eli_defi,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12316, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4461, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 8179, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12627, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 5, 'primary_group_id': None, 'flair_group_id': None}]",12316
15720,[RFC-2] Delegate Incentive System for ArbitrumDAO,[RFC-2] Delegate Incentive System for ArbitrumDAO,rfc-2-delegate-incentive-system-for-arbitrumdao,12,3,12,,2023-08-03 19:50:32,2023-09-21 15:39:14,4307,120,False,,False,True,[],sahijeevan,7,"[{'extras': None, 'description': 'Original Poster', 'user_id': 4177, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12274, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3768, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12648, 'primary_group_id': None, 'flair_group_id': None}]",4177
